F,p
10.047269405063364,3.400385023591078e-23
6.626100535859881,3.5036155801989614e-14
3.2423152664364863,1.8364058368042718e-05
6.711779310071784,2.078935826312642e-14
7.329183286053861,4.827257763617076e-16
3.8407803072701445,6.163950749840708e-07
2.638712901805946,0.00047787496306015857
5.805397903350753,5.143800111294892e-12
5.507522245772658,3.120503425078535e-11
8.923355118980014,2.9852861680018473e-20
6.472611794615942,8.921721882087438e-14
8.038444141010368,6.424749064575609e-18
6.3480304472486475,1.904389072347206e-13
3.4237023546294414,6.6559819930101785e-06
9.30489265775972,2.9714546101670896e-21
3.788061914373056,8.352362793336809e-07
8.125494763372256,3.783681690338355e-18
1.8471089372902305,0.022304322576169457
7.539270208647211,1.3419394520713838e-16
5.015234017933132,6.04234393687578e-10
4.473634447662161,1.5221208096495288e-08
9.77151607168507,1.783658169666525e-22
5.729324829106999,8.155963112690269e-12
6.309403465477248,2.4089113283133214e-13
20.385970596415287,1.2353423317057916e-48
7.322225943212849,5.036339043529391e-16
3.837061279215712,6.29765736182462e-07
7.02165355631195,3.1457915527012012e-15
4.721908771743879,3.4868066010025864e-09
6.247513203974383,3.510048374054805e-13
5.54370986073043,2.5075610173884097e-11
10.112469954945956,2.2992502585561307e-23
2.660294781284948,0.00042693907052104044
4.326861999917456,3.6192082594050944e-08
4.884737981463779,1.3196834290263482e-09
11.967847845377483,3.712179963595991e-28
8.416207595698088,6.466180007263439e-19
3.348451590627501,1.0157385220052916e-05
3.2036551431503946,2.2757174156144085e-05
10.217039807968726,1.2280983732212483e-23
6.386945122042326,1.5028352730739236e-13
3.889912382991977,4.640616351830585e-07
4.342153177412568,3.307556618528178e-08
9.008497531892784,1.7830100246788247e-20
4.442333115279494,1.831547659147632e-08
4.313752586042265,3.909525289492867e-08
7.584911020767927,1.0161969742055864e-16
9.682394374574198,3.049955042444965e-22
5.022969936718052,5.768532256131915e-10
5.034847691952714,5.372002634969775e-10
8.127014276393785,3.7488803358094976e-18
7.180090357866227,1.1976725741801358e-15
9.630261112863014,4.175011948927524e-22
5.092559848102258,3.7997654020541015e-10
5.0177512498762535,5.951854099162697e-10
3.1211395006942877,3.588657525548552e-05
6.464007598852301,9.4015126410974e-14
3.91698298873212,3.967580323555997e-07
6.090572006120791,9.112419083423929e-13
2.288356611081026,0.0028294938107692
4.081560188444827,1.5241536296073788e-07
6.4959201317281785,7.741388658836604e-14
3.870614015302675,5.188413043226073e-07
7.220128049601555,9.383341770938848e-16
6.837403857977282,9.66956012917032e-15
3.592751121837912,2.555246299726699e-06
4.0392153353245615,1.9508153053623783e-07
3.7162256479802376,1.2619221852884105e-06
7.864293600094199,1.8539543614539003e-17
3.6741864817339143,1.6054382351170286e-06
8.593628214555052,2.202604168020645e-19
3.7317096350278467,1.1546746938360496e-06
2.893293621794272,0.00012398578801106242
6.310980250073558,2.3859141627033886e-13
4.469373478751656,1.5609682533002616e-08
6.060272640829248,1.0954049389148094e-12
3.651785383083392,1.8247775244604883e-06
5.89921885323672,2.911992721641897e-12
11.407640403332742,1.0164407870342013e-26
3.625206253560644,2.1237662689580103e-06
4.644185685075872,5.536713019788005e-09
10.27561834625818,8.645206587199381e-24
6.384693141507723,1.5235736316636468e-13
2.5959857895953644,0.0005967492512569301
5.233274976588936,1.6309595868212414e-10
6.319640697435804,2.2634587746793214e-13
3.227306180885173,1.9960296965307283e-05
3.270209922754565,1.5724557835809596e-05
6.875160962335507,7.682068051525599e-15
5.716987886755148,8.78873324090247e-12
6.656561501648692,2.910270408501635e-14
3.6786413649595446,1.5650378642275302e-06
5.541101805207574,2.5474032394545792e-11
10.40064007711329,4.0894086838546645e-24
6.016414448531174,1.429744120438983e-12
4.561849369699799,9.027045839160355e-09
2.2397153091127753,0.003590959699537522
2.2929206414716523,0.0027665953812117494
2.0395280263226456,0.009327611378889974
3.438426436353978,6.126049779592998e-06
4.410354930640832,2.2123040466439496e-08
5.045941313500961,5.026232191740382e-10
6.60047193495178,4.095532916463982e-14
1.9743547607822283,0.012600102545256396
1.4592659774844676,0.10841034072039336
6.965146795549,4.439173858089028e-15
1.0542027061424661,0.3963602147721569
2.1555435364011735,0.005393192003705608
4.006406896513738,2.3611988488476186e-07
2.648512750981347,0.000454052083448305
7.452293738926441,2.27972445890259e-16
2.3670353122897034,0.0019151946074712264
8.330051601921136,1.0912535876168955e-18
4.387169400749018,2.5366796825892404e-08
3.045611917812684,5.4291670872209855e-05
3.663699952730166,1.704660215877193e-06
3.2430539414261115,1.828883456632621e-05
5.765793580772836,6.539193364794155e-12
2.299952414595522,0.00267230925069812
4.763164246548265,2.726910526435333e-09
2.021157021147002,0.010158197730545793
6.155040120019033,6.158691895517891e-13
3.577457838956435,2.787594033553875e-06
5.783017110658252,5.891096125640486e-12
2.171329670370304,0.004999948651093812
3.1595420435715935,2.904315223539727e-05
4.068364411066624,1.646081694239128e-07
2.8356254853646594,0.00016891215236428266
5.456706337421057,4.241455525891988e-11
1.9713856007891337,0.01277228844397216
5.3397148834065975,8.590776761156451e-11
0.6672911913436506,0.8275866068688364
4.301991591168615,4.189622148936806e-08
3.1555785714153153,2.9685308946363573e-05
7.381528558375212,3.5088066577195303e-16
9.652368943612144,3.6544634880167876e-22
3.3905875008340995,8.018892659947764e-06
2.300903963822761,0.0026597899646850216
1.400845039107469,0.1341317757218551
4.384274085014751,2.580374573601567e-08
6.660168752244867,2.847017197825129e-14
3.7740114538701786,9.055593097370939e-07
7.293022901086654,6.017415977171411e-16
4.183384086034786,8.40489380968038e-08
1.942675329745381,0.014554930181346208
10.509018060480447,2.138593802846756e-24
1.5481187146402045,0.0773328220378887
1.5728541012742436,0.07019295732675115
3.4162538805840876,6.9410568076892816e-06
3.044705261898212,5.456120792243247e-05
4.187982796728274,8.181511548592621e-08
3.8743402757646836,5.077866294205032e-07
2.1789468402423258,0.004820127078476981
3.0771701028812166,4.5683248224489414e-05
4.263988680869297,5.238334236157726e-08
3.813057472034306,7.232542912187659e-07
6.11532699810566,7.839863090762146e-13
3.477938929165229,4.901302740510372e-06
2.225217091812321,0.0038535643996509324
3.254496387089055,1.71616390966255e-05
3.233783332614655,1.9255332002695316e-05
7.620025009357047,8.205076472864553e-17
2.883600807722843,0.0001306179536760674
9.04702029025409,1.4122845312504026e-20
4.139244857250631,1.0882126245537184e-07
4.326773410102696,3.6210963349206886e-08
2.5426128389027887,0.0007861052645937891
2.6385286849315785,0.0004783342390143188
10.740381251542368,5.371239192626542e-25
6.8901521066657745,7.0113387960174194e-15
3.421051305749502,6.756094504259872e-06
5.383019345211318,6.616587166913155e-11
6.185696234262847,5.111587911844141e-13
4.997813567061744,6.707297662892672e-10
3.6884583843743353,1.4795287623812137e-06
2.288524117444105,0.002827161269541506
5.128674454289986,3.0589466274831595e-10
6.281028261685217,2.8627588038841815e-13
3.17074997844211,2.730035664463994e-05
2.7386088876389585,0.0002828608744100321
8.890831751788019,3.635129289269126e-20
3.7038648759092956,1.3545711417272927e-06
2.8327494161841,0.000171528214826269
2.0164723756368956,0.01038089507972224
3.0158811864309145,6.385040184156186e-05
2.790523753593836,0.00021482074928951938
4.192913825985894,7.948537464842897e-08
4.797685408326046,2.2195180827922155e-09
4.399986192895144,2.3519261794578702e-08
2.351852817321906,0.002065921287578427
6.057635007095542,1.1130968421197595e-12
4.630818460343268,5.994458024509404e-09
7.511232901390455,1.5919107606115871e-16
7.476436639997797,1.9678588248651745e-16
4.572588740341777,8.469988862448553e-09
5.113361605507229,3.3536248554038714e-10
7.049968230550223,2.6471585115938774e-15
0.8984100333738514,0.5711039830488513
2.5935156562562396,0.0006044378947059611
7.820399400596063,2.4218421517344665e-17
3.5926800003846364,2.556281179548873e-06
3.9550204682474805,3.182459905124525e-07
3.844732109304584,6.024958889144298e-07
3.334014656709423,1.1012515145664221e-05
3.004227863783089,6.80322205489275e-05
4.97079800493528,7.885564760491813e-10
2.971639091957483,8.120707504202284e-05
3.623927214402276,2.139317462382904e-06
3.0697349497186686,4.758184701111082e-05
3.4665534883222113,5.226973645450714e-06
3.6194965633890233,2.1940640048779316e-06
8.260070717611399,1.66956851670394e-18
3.987894126423516,2.629467717773148e-07
3.882616258057722,4.840628417698452e-07
2.8121920456922957,0.00019141686066191955
2.260194518636543,0.003249055787305495
2.1593089652993718,0.005296800602899376
9.958023842983504,5.811619928452668e-23
3.5358491042188045,3.5308979457307993e-06
2.7884514417961213,0.00021720039071015061
6.138158892221614,6.824150156071721e-13
7.030599814419258,2.9788522030289548e-15
6.689991333466633,2.374044532406211e-14
4.331668543388293,3.5182224216983374e-08
4.155797760740942,9.877937574718347e-08
3.1458019764658625,3.132966527894412e-05
2.560906385164532,0.0007154234325278047
5.200168572323526,1.99040661544552e-10
2.442150880213618,0.00131260269355975
5.580407525620235,2.008613867136446e-11
5.916428374823201,2.6232750195358025e-12
7.216875188243663,9.571232087387527e-16
2.142540131471842,0.005739075907997865
11.590488688094577,3.443263934439484e-27
2.676238477952345,0.0003927478068616978
2.6384319729240646,0.00047857552629544426
3.774679934036339,9.02084379981551e-07
2.9577326356658395,8.75636366094443e-05
4.719593434009911,3.5352168364792225e-09
2.6325626006515597,0.0004934430116573605
0.8073293906259299,0.6781173508998153
3.045342512801953,5.437162455658998e-05
2.4457896051469716,0.0012886395316144257
3.809790368562494,7.369993993066252e-07
6.329596378001947,2.1304283882025606e-13
3.723784502892661,1.208387908650699e-06
4.226319958005866,6.534753336666062e-08
3.8428099343859987,6.09217264013467e-07
2.9069726861209557,0.00011518433842112329
6.4307610277938565,1.1510459378304972e-13
5.10784607825564,3.4665596372583155e-10
4.646890314923155,5.4484185490814495e-09
2.428189710317695,0.001408607145598496
3.9911505411206813,2.58017880623719e-07
4.8259385396542065,1.8751120906384256e-09
2.1801519003155825,0.004792250188744131
2.922770975507681,0.00010577975523135867
4.775625343916096,2.5316533777998826e-09
2.4740912117062464,0.0011161696387744992
1.5989762766305478,0.0632865112540048
4.302425472692511,4.178943030121916e-08
7.278251132224167,6.584290548979719e-16
3.611064604677128,2.3021101138072856e-06
5.095248431535656,3.7389291942195494e-10
4.030266154472024,2.055156276246903e-07
4.339285625717091,3.363894858615586e-08
7.1609185039313825,1.3461299060767954e-15
3.483039859409255,4.761979626748085e-06
5.403702826089506,5.840454906270907e-11
1.7362318510672938,0.03599121588186932
6.680673779861683,2.512701068491784e-14
3.1274607775810273,3.4659945809387144e-05
8.931123254009774,2.848124940260294e-20
5.048248684231244,4.957151123193795e-10
4.708266083626464,3.781875136892387e-09
3.13632199200606,3.300962891590516e-05
3.555732502048927,3.1540054554691065e-06
3.9769859799001552,2.801480207533312e-07
3.1493433079091893,3.0723934132697203e-05
4.929679748089042,1.0086348303501092e-09
5.876702667515384,3.3381780249179054e-12
3.103861376289613,3.946147775272626e-05
4.081377145023599,1.5257819963368992e-07
5.562244950789133,2.2417660743528317e-11
2.5028947767292755,0.0009636720541781436
2.472299361415534,0.0011263919239628138
7.455723176661905,2.2325799149368645e-16
2.161333837592077,0.005245646784198737
4.806994836320109,2.099588407603811e-09
2.9116552354686633,0.00011231453239161777
5.328896496750811,9.169602391756484e-11
3.8212138770947783,6.900384252905878e-07
6.036484080782517,1.2656853729417973e-12
2.3544321895980906,0.0020395323815972383
2.1208507714329796,0.006363422049304203
3.3391921340988935,1.069796925216055e-05
3.2463720664466216,1.795465877059443e-05
3.5618247788501725,3.046700509836836e-06
2.562863716406363,0.0007082369281273834
1.8626579878451506,0.02082601042283075
2.468692556047339,0.001147243885467332
2.988018139709733,7.429945966582897e-05
5.54670766403174,2.4625324180960543e-11
2.496913116677692,0.0009935799536307103
1.647074179028416,0.05212540906746544
4.090404897601113,1.447493093664317e-07
3.4118567418711203,7.114974512205914e-06
13.984382283000286,2.9450901552322764e-33
4.456127680952413,1.6881415957388758e-08
5.427556730326336,5.057475562439784e-11
2.243102572757071,0.0035321236885144567
3.1317386056092715,3.385334700615276e-05
3.9269111064089715,3.745820128356621e-07
3.4551260198873703,5.575335343094132e-06
3.5165261780479837,3.939738989715691e-06
3.3251538464276185,1.1572142475746233e-05
4.3794986940492775,2.6540840458358212e-08
1.5738925658384526,0.06990625838358955
5.384128913203929,6.572453989499313e-11
4.501211628091711,1.2929420683352386e-08
6.333287240910335,2.0831202345721448e-13
3.527807354563491,3.695684287831394e-06
3.005937016719542,6.740246725962207e-05
5.391047639850831,6.303809737186935e-11
2.675185945653659,0.0003949201948145876
7.337789001478137,4.580610380416735e-16
1.9575969306010759,0.013601233078861122
2.5261924230548174,0.0008552888698440949
1.1189182950219063,0.33239764912157754
3.5891046249157,2.6088439892760804e-06
1.2197778657493719,0.2462827331219917
5.601114903764657,1.7721788288205086e-11
4.900803833465996,1.1988140014482265e-09
3.0496851575799804,5.3096806108557267e-05
3.099749983441274,4.036244630362293e-05
1.3002135192226116,0.1899654263281022
12.094877749759124,1.7574271271488826e-28
4.083955213332367,1.5030056640919376e-07
2.6813718438332867,0.00038231858074491714
5.24491534503768,1.5206130094051544e-10
5.8114262666739736,4.9592239733566226e-12
2.2035813452149076,0.004279877948409348
4.8190023649404115,1.9543847444977305e-09
2.590056636321393,0.0006153666806909053
2.4118721113721513,0.0015294287498410898
1.899823877137674,0.017652767948169834
7.12630457510437,1.6623113574479046e-15
5.0596328879435015,4.6299252844025244e-10
4.4482364101282315,1.768751668380727e-08
2.640018049903669,0.00047463333937434007
8.744472059499317,8.823704319561314e-20
2.891176082574554,0.00012540591174588364
2.9609872718779213,8.603355999459492e-05
4.359102392147068,2.993210747694762e-08
4.281446461647799,4.727602402511779e-08
3.518017647101033,3.9065808468372635e-06
3.607683335991638,2.346901717000385e-06
3.101993074711671,3.9868417309384665e-05
4.54385918163336,1.0043071026036655e-08
2.0675262006411512,0.008184094738857424
4.143647629455225,1.060553388404712e-07
2.920295534793596,0.0001072019689952332
1.3774527642077468,0.14575024754076363
2.1210053386056975,0.006358752522443852
2.0569935546759157,0.008597769625295744
3.2819488607507914,1.4729040706776306e-05
6.754005569247195,1.6073433785159594e-14
2.868599880072507,0.00014157289848058257
3.6235096681062045,2.144418558707912e-06
3.9759859973285674,2.817797042391798e-07
3.3536829636382453,9.863981179359412e-06
5.072445268734375,4.2873355746911877e-10
2.6460573835240937,0.00045991000548118116
4.890351401999944,1.276130626966194e-09
6.702312248696766,2.2023680276990897e-14
6.213716463678376,4.3109089719263215e-13
3.9541455961517253,3.1986548209165515e-07
3.574113121747061,2.8411306405474924e-06
3.6088316963118974,2.3315935276629724e-06
2.124080063424614,0.006266537958341489
4.029140071243449,2.0686719757541902e-07
4.019679862634877,2.185757510072164e-07
4.961978392570876,8.313235481065666e-10
2.990898881025337,7.314568814253322e-05
3.639024921324374,1.962723733625655e-06
4.174921467922242,8.831917547870916e-08
3.748822184002937,1.0466281184488343e-06
1.482109607481915,0.09954831956368083
4.556231630240818,9.332815162701624e-09
3.505450119668095,4.194842288361644e-06
5.060854712002645,4.5961109161306674e-10
5.204429529373274,1.9400444406751674e-10
4.696933589378865,4.0457893930777e-09
4.302367819609991,4.180360483996357e-08
1.399427663208019,0.13481349775417725
2.528861748613844,0.0008436534269221927
5.117327889279429,3.2746865754095074e-10
4.432533342356682,1.940725645168469e-08
3.9086865424688106,4.1628472162052754e-07
3.7745445550606327,9.027870455847885e-07
1.7622044226679594,0.03223006852025566
2.2613613104085095,0.003230546419138685
2.747100941759875,0.000270444339869798
2.8020302539392126,0.0002020643251895278
2.8866145770391562,0.00012851943924065116
2.3597431436058787,0.001986216295890561
3.646572260183164,1.879934094805262e-06
5.088684574336381,3.889193918651287e-10
4.405188357216662,2.2808132709112906e-08
4.153102514304256,1.003493470474221e-07
10.237750413288364,1.0847312535935962e-23
2.0087546599530133,0.010757838116208833
2.0157599008301945,0.01041516489404948
3.2988099207692674,1.3407004654928682e-05
3.051145229556369,5.267482463404044e-05
1.7837785711753207,0.02938264529575672
3.4654506732148875,5.259632428869481e-06
3.3983001424020736,7.678714284679018e-06
10.852786726876703,2.7480405378249475e-25
5.824880389013102,4.570786656285731e-12
4.4708723761087645,1.5471915523592117e-08
2.9565833667352077,8.811028652078284e-05
3.595834084165017,2.5107827230670667e-06
2.1052065959840394,0.006853264175071315
4.508659069554701,1.237171956218473e-08
3.9246975875692365,3.7941723216934884e-07
3.4702723458149696,5.118313735835492e-06
4.474840286708986,1.5113027978742004e-08
3.578366642132458,2.773220685378597e-06
2.821307463972168,0.0001823340819571049
5.04268092537017,5.125484974642496e-10
2.2377497585867943,0.00362552999747182
2.8184963356006936,0.00018508921866165713
5.007720507195277,6.32067708320871e-10
3.3466305893021797,1.026152459034838e-05
2.6564090425703224,0.00043570187690414514
1.8726503789305766,0.019924478006557403
2.5243216981666246,0.0008635358881356832
2.2989569946439787,0.0026854663188926784
3.070789199543059,4.730799350930708e-05
2.891865108836576,0.000124942077048895
3.9063938847902535,4.2184689234378117e-07
4.187561779107979,8.201714754412751e-08
6.501253525395907,7.494040534501777e-14
2.3658972346697946,0.0019261153428205941
4.373276168038648,2.7532807700079706e-08
5.742137872548547,7.546881580432826e-12
3.487878719854555,4.6334353941185895e-06
4.126516976727601,1.1722668096135418e-07
3.714544782652996,1.2741422453877099e-06
3.187076934975466,2.494435789856494e-05
4.707226096013049,3.805362627422502e-09
3.8249304893599647,6.754089241129233e-07
3.163444615746578,2.8424230432008064e-05
4.03940971497038,1.9486083312340038e-07
1.9395450169347725,0.014762783648851242
2.508952655538511,0.0009342732196795357
2.117473615534782,0.006466264135550615
5.431187729245058,4.947848407426416e-11
3.433419232188604,6.301411255850012e-06
2.876678258938364,0.00013556611463043508
2.136668942620381,0.0059020737056310595
2.9374551778922657,9.77158511810691e-05
5.487048770791876,3.531321586598533e-11
3.216832844729641,2.1154375104571395e-05
3.725089401155259,1.199376652659486e-06
2.7965181308843015,0.0002080799826754986
5.837937112204463,4.222894552973927e-12
3.322752341020282,1.1728588841887444e-05
4.793268928027572,2.278776600774691e-09
4.338131574722274,3.3868366279865986e-08
2.956426135126495,8.818533365183633e-05
3.6282336498008507,2.0874021004952416e-06
4.13849878888375,1.0929700841311993e-07
2.0644978180073235,0.008301065566527141
3.5987271895810724,2.4697540102436413e-06
4.5024194054316915,1.2837305975481234e-08
3.275645922760007,1.525557247017142e-05
4.911710936358248,1.1231073072353919e-09
2.8377681887580386,0.00016698857915848936
3.6090878978876777,2.3281917439686146e-06
1.7529487357660152,0.03352720919480775
3.0447950490465474,5.4534456810682045e-05
3.807676899748125,7.460286268633722e-07
2.2595726472357596,0.0032589623203004474
4.1735036742511165,8.90553818365056e-08
4.306097730727873,4.089634827988796e-08
5.651812841118409,1.3040433598190936e-11
4.734734518594051,3.230354494093247e-09
1.682693609542854,0.045029025490930526
6.868511692658646,7.999753233003385e-15
4.159236321198699,9.681180189620108e-08
6.061562164914721,1.086857973080293e-12
8.960936002249202,2.377790588353818e-20
8.787242578755606,6.808767929470886e-20
1.462613981836011,0.10707125649595352
3.226990713328,1.9995274073163647e-05
2.428269146031471,0.0014080421702233152
4.309938226459623,3.998264562233203e-08
4.726744803248394,3.3878114962006897e-09
4.8427988149328725,1.6955209436076147e-09
5.3980257548284065,6.043955525150863e-11
5.105154259171828,3.523045657002997e-10
6.094404475028751,8.902685098647852e-13
1.9230037565873077,0.015907972539552406
6.275984588387168,2.951945862228195e-13
1.5947565312520797,0.06435991126114014
3.5437588647819025,3.3759098713365267e-06
3.1274343431858687,3.4664988428138666e-05
2.831018942685185,0.0001731213095716802
6.118600137018971,7.685467339646065e-13
8.405708980588606,6.891879536236806e-19
7.495451689854415,1.7525767131495637e-16
3.767617216836143,9.394757145202812e-07
5.926739451945433,2.4641739397352176e-12
8.66457421718079,1.4323156756431617e-19
8.074493949040175,5.159668936263828e-18
3.0639417292381004,4.9114745289195055e-05
4.47958705533212,1.4694560004117759e-08
6.60955769168528,3.8750466091550265e-14
9.620931709170017,4.416380638615085e-22
11.05692048890151,8.152247523736781e-26
6.303660836709971,2.494554781188171e-13
3.6396033579856186,1.9562529269821596e-06
2.176583038020843,0.004875259408233291
6.398255299307359,1.4028694583319415e-13
5.259404745892607,1.3936049518628656e-10
8.755500087035706,8.253149278668144e-20
6.413606999136409,1.2777284213779179e-13
5.968378828231445,1.9138900642001386e-12
5.578571686879548,2.0310365134005937e-11
3.3757029895985657,8.718006047005395e-06
10.472611559641807,2.658701378366284e-24
2.648472006694002,0.00045414869402417686
7.168909422036651,1.2821374088691786e-15
4.71498223524852,3.6336329003501986e-09
7.559381300257077,1.1871953774247515e-16
2.167075086830237,0.005103154638632708
4.80857800059733,2.0798452474554693e-09
4.5989901589862985,7.24172530986168e-09
4.331951144660095,3.512372930352368e-08
3.4038557694771723,7.442543518649891e-06
5.722708936488536,8.489423079369464e-12
2.969088140979845,8.233816475943927e-05
6.358061859705479,1.7916215866597391e-13
6.370920622254654,1.656774525505253e-13
8.167246164713562,2.9353446558114067e-18
6.34007324107576,1.9988619383135107e-13
6.752639191377202,1.6207809078140523e-14
6.964318441072546,4.461642299826833e-15
3.1473808543501507,3.105816582849317e-05
6.987802993197804,3.8666273000173754e-15
9.07190131607032,1.214934479094746e-20
1.6007346234937976,0.06284391476388704
4.982202121317749,7.364917215148675e-10
2.6789471770918865,0.0003872105757155098
3.6407754866063744,1.943205339424832e-06
6.06584909474699,1.0589201301646229e-12
2.9570281874445743,8.789831146037364e-05
4.001914117287817,2.423695194685601e-07
5.821667722410174,4.660686011451078e-12
6.085230932274727,9.412969398813077e-13
6.431807217728918,1.1437391711679387e-13
3.9586560500784116,3.116027987264799e-07
5.8207554668780555,4.686533786469669e-12
4.876602230536406,1.3854478325824244e-09
5.474099109890233,3.8185951683687125e-11
2.7119964031658115,0.0003254859428838179
3.9432154791178666,3.4080102045851654e-07
6.932305706886318,5.422867417295799e-15
10.514232733888182,2.0729524428751768e-24
7.2294744993486155,8.863752159243276e-16
3.431874642087199,6.356499750313194e-06
6.300149890318133,2.548407494190101e-13
7.580113441048411,1.0463347020293867e-16
1.7863123289299343,0.029063804186825228
9.613188852810419,4.627279312080601e-22
7.67738507327107,5.785638865926113e-17
3.9484081955155994,3.306906200497353e-07
6.403252377001621,1.360845827135804e-13
7.666926101575403,6.166180404527078e-17
7.091005497959139,2.061349704861509e-15
3.6869201367980753,1.4926150037004124e-06
4.343856659626224,3.274533883870381e-08
6.202178911195793,4.62418357070573e-13
5.199769371040063,1.9951912295203031e-10
9.187273603707318,6.04761294477554e-21
8.240989628356935,1.874862867080759e-18
3.3665007464816665,9.179981425547826e-06
3.8908263403218917,4.616146473090898e-07
7.794779337739507,2.830656665704605e-17
1.7624112777777545,0.03220160946000882
6.729373515596006,1.867614859578359e-14
2.357730481680714,0.002006261217184283
5.991962599742216,1.6585858995211058e-12
4.480645057921751,1.460287070494596e-08
3.460637620162052,5.4045428042862695e-06
3.8658390134970957,5.333567705714263e-07
6.976305903799481,4.147292481074693e-15
7.372896754568481,3.698319492219026e-16
4.603669560888312,7.043317979981974e-09
2.001085704086223,0.01114513810675542
9.0708679681586,1.2225525297793603e-20
3.175522388852599,2.6589906841094102e-05
6.322734295233128,2.221255881136841e-13
2.138215363572395,0.005858719276989281
6.972354442924596,4.248386030409104e-15
4.34141183509133,3.322031069316523e-08
4.161395785926493,9.559609232208222e-08
4.097395404413424,1.3896231816015457e-07
5.60216289950461,1.760980640988669e-11
6.3665710482667395,1.7012126416523358e-13
2.0699581146314396,0.008091293505503968
2.669325158387226,0.0004072325132890662
11.329306815603244,1.6171656243824862e-26
7.574532267796913,1.0825217846091775e-16
8.596417328869203,2.1656460914707638e-19
4.076881071755241,1.566326222884403e-07
5.90350019191995,2.837329241501105e-12
