F,p
0.3203134076255852,0.9949235297089399
0.37865854539022675,0.9870827276796643
0.10563106739346262,0.9999967562714513
0.4446023001211455,0.9703303576386509
0.08822650147107422,0.9999991294176738
1.0199140389124741,0.4326871878780582
0.2776998541089723,0.9978175269501801
0.0908415568828453,0.9999989207376064
0.18318651340327183,0.9998474892113232
0.17205621686902534,0.9999000249400892
0.44868704350616406,0.9689559086440981
0.19666944225849187,0.9997553904514083
0.1847814360198036,0.999838379110869
0.29138009144228755,0.9970866209132556
0.18363342124812826,0.9998449802007576
0.3484997609475809,0.9918066207363312
0.09578992960097617,0.999998407928793
0.34592226666083303,0.992139696537321
0.1625013094812982,0.9999322461116144
0.6574061483915243,0.8367738441944013
0.2274059272680628,0.9993712173174857
0.17976679588259264,0.9998656044467327
0.27807049346115825,0.9977998410130043
0.17584575610003889,0.9998841558457762
0.9226568734897276,0.5426570223786904
0.21117682720891848,0.999609968723946
0.4872040893956274,0.9538278637513201
0.04781896565618092,0.9999999913236725
0.2028291904888784,0.9997003228924572
0.20791461839660363,0.9996475951332563
0.18504006288957195,0.9998368605762867
0.48371689946828317,0.9553637797105623
0.3020804352355275,0.9963925599118445
0.30927461067958517,0.995858560534866
0.9865400466455041,0.4694270012912315
0.45575093781089365,0.9664777478254508
0.16715316525874815,0.9999178505452236
0.22947799049837567,0.9993337166860758
0.13748874520827928,0.9999787310463003
0.41557209739605644,0.9789132717921182
0.3600018312993715,0.9901903182878316
0.36569297900396275,0.9893084405324933
0.10793231357516903,0.9999962090220721
0.2612496511264511,0.9984970172161157
0.17159731486628943,0.9999018181914003
0.45814883486519387,0.9656069688357445
0.2582194078649323,0.9986014660896328
0.08867494542622427,0.9999990963003057
0.11936436819753747,0.9999921848138379
0.6529872599014879,0.8408061954798056
0.4095442906279404,0.9804467797541608
0.19681512629659795,0.999754191271922
0.16182224187915697,0.9999341604923473
0.28914810574607347,0.997217299557172
0.1011276590246055,0.9999976356518422
0.2066022681490709,0.9996618732484562
0.5968457238778779,0.8877145920021173
0.8579497034022862,0.6188467277943542
0.2894543529776226,0.9971996446489448
0.25091474604054503,0.9988297064545134
0.5285339485535306,0.9329920579813895
0.6395750976705371,0.8527536290131706
0.8648927022647491,0.6106527914996527
0.29144728391462477,0.9970826142821642
0.10617161870327957,0.9999966341569113
0.12529456310456627,0.9999889603917526
0.39118431759597505,0.9846283941777263
0.10525948832129378,0.9999968380179364
0.23779407443831066,0.9991646871117909
0.1051328957542693,0.9999968654660402
0.08818451473126472,0.9999991324646837
0.15038905821831947,0.9999602514181981
0.18573786316103638,0.9998327048349411
0.4299197351010723,0.9749255652427173
0.29114251563418203,0.997100753073339
0.16643648052884877,0.999920220249077
0.134488493609189,0.9999817859611975
0.2758238350227319,0.9979053434127811
0.592891966644583,0.890699216310526
0.24577118241847817,0.9989718276616041
0.28898861219424804,0.997226459856182
0.09120154528100538,0.9999988889233564
0.17788887064300773,0.9998747728815385
0.3251802218432418,0.9944635629749822
0.18211568784220988,0.9998533653768531
0.15274751506939327,0.9999557334101362
0.09871395222220423,0.9999980170639713
0.2685904677341289,0.9982183084212385
0.8689153808778121,0.6059032688338636
0.17075606401286225,0.9999050365173576
0.15372875833904154,0.9999537316981058
0.36569741861022054,0.9893077305502151
0.3868593832763222,0.9855109660089104
0.07772672064728446,0.9999996592804375
0.13860823685170046,0.9999774863480428
0.49021295508142443,0.952475303118882
0.11138668922135125,0.9999952417852959
0.16603339414467716,0.9999215279755834
0.26535302432529756,0.9983458449334439
0.18834798760550303,0.9998163815375756
0.2771241431907333,0.9978447771959388
0.13529154282916556,0.9999810068730746
0.25450806077314597,0.9987214626552035
0.6233503694543874,0.8665991623475224
0.12971953804205286,0.9999858816469743
0.21511716275308865,0.9995602376978213
0.1409661188218509,0.999974664266845
0.07988334751629375,0.9999995824192386
0.0742603146796719,0.999999757488779
0.033266887969676265,0.9999999994711395
0.27613736906205844,0.9978908632335841
0.322098682835434,0.9947583231625907
0.27792937691039066,0.9978065879143867
0.4312480127038962,0.9745316601938375
0.2341994814340594,0.9992415227531333
0.2612348007827367,0.998497543711915
0.1430095969262214,0.9999719846226303
0.12220536301002627,0.9999907567389417
0.17903347486677565,0.9998692482981448
0.13277992567408697,0.9999833547024884
0.19479209753361496,0.9997704204286194
0.28229559194171927,0.9975901869611918
0.2554819128924162,0.9986907987768151
0.2881725936462319,0.9972729601102963
0.14288028881381631,0.9999721609288595
0.16027103637476003,0.9999383656876594
0.21142396042567868,0.9996069904105267
0.1425371778464137,0.9999726242553487
0.14688511181660602,0.999966249765317
0.12197920815209924,0.9999908779374046
0.0756228995473341,0.9999997222581462
0.43358578339305825,0.9738279818434927
0.2379417575902654,0.9991614018852116
0.28013354960611503,0.9976993350337339
0.16643450515034838,0.9999202267014964
0.06320285190730952,0.9999999276914727
0.2961731906523141,0.9967898918831657
0.2291889285445019,0.9993390535961545
0.1486388007396451,0.9999633499341666
0.18911984951125282,0.9998113116956381
0.30836805536202216,0.9959290041971703
0.38610342411603105,0.9856613761399363
0.10493794810712967,0.9999969073399023
0.4474380446419696,0.9693806947423514
0.3687097251086949,0.9888179352031806
0.3599641033374469,0.9901959783907742
0.14012155863840106,0.9999757072768785
0.2325649659698499,0.9992745297538299
0.13114655092025684,0.9999847467756381
0.15824890615145967,0.9999435104233741
0.28904271250612995,0.9972233553118295
0.15862538501301582,0.9999425806304791
0.4338771611592896,0.9737393416211074
0.27465876594286215,0.9979584685116208
0.6384541109115253,0.8537319246928181
0.48976532067922507,0.9526781336974619
0.2187635639142255,0.9995097530335723
0.06472071398757909,0.9999999135255648
0.2861636490385257,0.9973848525735796
0.08332735822192876,0.9999994290141309
0.4044664695990382,0.9816757479779546
0.07660296737540045,0.999999694287094
0.17278063636319174,0.9998971390918419
0.13260549166150873,0.9999835082726789
0.13094362304111598,0.9999849126830358
0.1456609519109012,0.9999681583194762
0.13860993858695259,0.9999774844105564
0.16749706131351283,0.9999166929386472
0.10491286590092916,0.999996912692846
0.1344209751439162,0.9999818502246365
0.305379519803823,0.9961547200105795
0.4996261706608215,0.94807906363773
0.5961232618002101,0.8882632223638273
0.3721050495410637,0.9882462911016251
0.24057941697526325,0.9991009621535714
0.3875810200802608,0.9853663213389138
0.11947047706117601,0.9999921350437562
0.09820967522460744,0.9999980897608143
0.716353460996351,0.7788593087089705
0.32381702060879347,0.9945954725247054
0.15379709142507808,0.9999535895394451
0.8055508178613336,0.6801742917967306
0.20849184741943197,0.999641161672476
0.11791789495244989,0.9999928372341579
0.2687057818370302,0.9982136269278808
0.0784354550685681,0.9999996354834613
0.15635439786626776,0.999948001577877
0.5762410868014293,0.9027854571500294
0.10219030919483046,0.9999974489692425
0.1668738706923413,0.9999187808628232
0.336946511757365,0.9932208632231753
0.12192732969028616,0.9999909055498784
0.16906021295280707,0.9999112595098703
0.12456157225283607,0.9999894111759856
0.1943130342937315,0.9997741322101085
0.18043367157830564,0.9998622185392141
0.10626090386279273,0.9999966136165954
0.09520185690128462,0.9999984780434535
0.1427793822157627,0.999972297865488
0.06432055386918913,0.9999999174735851
0.311009031992683,0.9957211808237474
0.14618730573055755,0.999967349053844
0.3694506266277721,0.9886949781763708
0.1840011313600105,0.9998428904578215
0.16043194024472107,0.999937940138602
0.2484763615985931,0.9988989096518139
0.19669985761094333,0.9997551404871635
0.037211581183957204,0.9999999987402899
0.159858465969787,0.9999394457706395
0.3612774314388964,0.9899975190815724
0.1682456302207211,0.9999141263949198
0.13669665198262765,0.9999795764515174
0.15890633160415008,0.9999418785189796
0.1406804377962654,0.9999750211885847
0.5957562061511115,0.8885414037849524
0.32851040223218647,0.9941310286618357
0.08678945174457259,0.9999992286668786
0.16369211112412718,0.9999287776192188
0.299695045826154,0.996557330176723
0.24793737136825938,0.9989137571381155
0.3192077623089606,0.9950238336422476
0.6931396637206914,0.8025287660264322
0.29076401931745977,0.997123157716245
0.20248330469618303,0.9997036612952238
0.08443820603523035,0.9999993702547931
0.4261263451924512,0.9760271284380314
0.15561916891259134,0.9999496625426615
0.9807841689221464,0.47588449970027
0.11740387693366043,0.9999930577172137
0.14500007139759255,0.9999691506320092
0.1810536732718208,0.9998590079199661
0.3825512812182058,0.9863530050280201
0.35108467343516253,0.9914621015474022
0.379023650222281,0.9870155238894668
0.17958341624052657,0.9998665234025192
0.1026743930767975,0.9999973598676293
0.3353525646552484,0.9934004870748294
0.39273065543232194,0.9843036204346696
0.12877487980205668,0.999986593175328
0.39333790905459354,0.9841747376416995
0.3126705438993645,0.9955863211973589
0.284311561603035,0.9974848059046914
0.08767398151805243,0.9999991687932114
0.4447400422101011,0.9702847014212803
0.07814162429149477,0.9999996455163344
0.2922390666530424,0.9970350776056903
0.18569016137353822,0.9998329916635401
0.20639147156209692,0.9996641221465279
0.22532527297603344,0.9994071436595021
0.17218601201122924,0.9998995128586085
0.40603914653222445,0.9813011772511728
0.11566491791061587,0.9999937616613671
0.11388815367790578,0.9999944176644759
0.14834670100217365,0.9999638468671435
0.19633997921480145,0.9997580847541896
0.18019313879524002,0.999863447793597
0.20110279219864616,0.9997166850998939
0.39764227412683917,0.9832392415429438
0.13079257645797293,0.9999850351875997
0.3086182480412705,0.995909655791059
0.1701307371889584,0.9999073718529157
0.25918028340757887,0.9985689892483414
0.3061531833345724,0.9960972357575371
0.12809592583765403,0.9999870857403954
0.15295343975625186,0.9999553194238375
0.18364511578193476,0.9998449140929876
0.1265443001000765,0.9999881545654197
0.20320983320037492,0.9996966136574432
0.05914667792324673,0.9999999562025039
0.08521747751330473,0.999999326019669
0.6814248402233655,0.8140643966447694
0.27137954689912713,0.9981023328368985
0.1652138107974354,0.9999241322224761
0.18473433810340348,0.9998386543931211
0.23093720676215862,0.9993062434357018
0.17336302740210993,0.9998947694462248
0.31448635075077236,0.9954352360882619
0.07650641395860562,0.9999996971456588
0.20643746962487272,0.9996636324542819
0.07573228440161113,0.9999997192491971
0.16492261710096076,0.9999250400731862
0.2373314877573665,0.9991749107155468
0.3547508104402759,0.9909550896716023
0.21030554937860282,0.9996203230485771
0.8276687385715096,0.6544449825253739
0.3045042932154954,0.996218961714261
0.1613575733067261,0.9999354444110141
0.28508837752959,0.9974432525784619
0.510675749460768,0.9425967309695172
0.19109084553467454,0.9997978425499623
0.1634471700092639,0.9999295028384783
0.1023672296804095,0.9999974167055051
0.12807734161690332,0.9999870990058254
0.336198787609854,0.9933055783469668
0.28054088853822967,0.9976790727558668
0.17838155794786797,0.999872418937831
0.3355292119011339,0.9933807594772561
0.06665456400120388,0.9999998920745609
0.1580352844412388,0.9999440324184444
0.11340164049023066,0.9999945867617261
0.17182939295672764,0.9999009146524194
0.16363941868235768,0.9999289341504445
0.3801372099273246,0.9868089788039895
0.24354628984389903,0.9990288655670514
0.3682240150897947,0.9888980058781136
0.38088657668638015,0.9866686436352737
0.25488204325480773,0.998709755203657
0.2727678764442702,0.9980424321224118
0.22292099966302892,0.999446577011304
0.3378663468274094,0.9931155425962775
0.41892132125427206,0.9780254776109693
0.6499611607261496,0.8435404457892317
0.09703822375171427,0.9999982499472063
0.2602127045995219,0.9985334314056193
0.23185423709000683,0.999288517116894
0.1702869650112199,0.9999067929066994
0.18440183081321648,0.9998405869195246
0.7692258030874071,0.7215653392808917
0.7233768716582738,0.7715013320392169
0.36854528492871647,0.9888450910565094
0.2584017359328617,0.9985953488947168
0.44887086727815995,0.9688930525206907
0.7829011116638906,0.7061363191113119
0.5126520760580415,0.9415792107088332
0.30560129618228804,0.9961383088633691
0.10586817602453232,0.9999967031775067
0.3344422710382366,0.9935014440169601
0.15379072193750107,0.9999536028057373
0.4793484268496133,0.9572401755479547
0.7119369356186819,0.7834411273125919
0.29389548457989245,0.9969336851561773
0.26078783820168666,0.9985133219059646
0.10744894355605551,0.9999963300275089
0.8698689046228438,0.6047773357464334
0.24103784243373774,0.9990901110909414
0.3774101684478549,0.9873105956207201
0.17642104058932878,0.9998815745890767
0.0945679270102044,0.9999985506664323
0.582397497473202,0.8984083552574234
0.07816897718361886,0.9999996445924519
0.5290204548850549,0.9327174474452978
0.2638398431751057,0.9984029275671003
0.5542647634545848,0.9175215988582796
0.1526026683409103,0.9999560226885853
0.18467049648382702,0.9998390269252272
0.280000994878621,0.9977058987640325
0.5417329068661737,0.9252973832781725
0.1789200402640276,0.9998698046112483
0.3207431979316026,0.9948841257216819
0.43451735092782334,0.9735438589527643
0.3842146903050793,0.9860322175235438
0.3536487676596528,0.9911097920878014
0.3554259596697385,0.9908593296553242
0.5325782538636082,0.9306882823166873
0.11550438645959403,0.9999938234880584
0.1645728713915145,0.9999261185510518
0.37737007317631305,0.9873178652472216
0.6877177459689388,0.8079035302963882
0.420766817714191,0.9775252072202597
0.21792576781718445,0.9995217477045654
0.3344273678447239,0.9935030871042697
0.2965367779751587,0.9967664628600358
0.45086300709119465,0.9682062947995319
0.4306328403815778,0.9747146222845237
0.765733275373141,0.7254713223147679
0.30817812051357346,0.99594364556934
0.12750507284567122,0.9999875019207015
0.24276893320884824,0.9990481871094752
0.6003403905059196,0.8850403071408236
0.27990804805321023,0.9977104924757619
0.28321682957157046,0.9975424679783924
0.1171416628804395,0.9999931679663172
0.1546522531981779,0.9999517795050543
0.11329939455088743,0.9999946217430258
0.1992084662029885,0.9997337926532538
0.23641520055855902,0.9991948654383215
0.24034002529233509,0.9991065873269303
0.2581879602940043,0.9986025190325843
0.6605251574635685,0.8338996892250093
0.3296209884075473,0.9940168310170187
0.17072772805007858,0.9999051433829527
0.6440541177212478,0.8488132484106963
0.3092608795153194,0.9958596344504083
0.1750185443364824,0.9998877859780941
0.5053390515242404,0.9452882293992899
0.20505645833701744,0.9996780838698196
0.5163173627459884,0.9396622917330402
0.34067002743871055,0.9927869090522318
0.33514489477112236,0.9934236224244162
0.22220359051876706,0.9994579239210387
0.22211391821338794,0.999459328913042
0.7796440791345223,0.7098295822999361
0.2543113719555726,0.9987275860170892
0.3821975857159277,0.986420518123831
0.4538524664831085,0.9671564922803975
0.16103314093694868,0.9999363284679738
0.6816037613452202,0.8138903977096282
0.09981031227169883,0.9999978508646427
0.49366137723290965,0.9508938645593323
0.11389446119007383,0.9999944154432026
0.3939682912865738,0.9840401412543798
0.13891990866806783,0.9999771291611426
0.19074337635451688,0.9998002725796964
0.225301875735835,0.9994075380282876
0.09660693188223744,0.9999983059722927
0.3544648894535441,0.9909954175959071
0.6996640517824693,0.7959817676256074
0.2623130623051513,0.9984589344080474
0.1118873090485416,0.9999950856615704
0.3308823225296362,0.9938850986867448
0.12486405361628491,0.9999892270676931
0.2195305275962972,0.9994985601949077
0.33587817222447686,0.9933416575462887
0.11762540558083694,0.9999929634077301
0.6080123007281257,0.8790512317204248
0.25328501311542045,0.9987591620213995
0.3006158569401826,0.9964944300301687
0.7827254702586813,0.7063357665201511
0.4897751124984994,0.9526737028814315
0.7227684345581162,0.7721421584702215
0.7946427571046821,0.6927346109997055
0.21452836181259446,0.9995679791712792
0.8488390781748075,0.629586623513772
0.33110125184331496,0.9938620120843724
0.3752418372623816,0.9876993832476965
0.12270766624767758,0.9999904826885982
0.3372221016718414,0.9931894366620989
0.19220411742661964,0.9997898931412443
0.47539566479862727,0.9588926360656305
0.6288564450367501,0.8619767766676033
0.5706421161416013,0.9066720897918029
0.22941919779209058,0.99933480496704
0.26855862709721307,0.9982195993748354
0.23549866959885818,0.9992144364681796
0.7981853448048347,0.6886662593940798
0.2635235653935399,0.9984146595962219
0.5084655892005299,0.9437213226700729
0.2044396384588346,0.9996843730241933
0.2599746886658475,0.9985416903402018
0.28083102771418744,0.9976645554030699
0.3831885180339575,0.9862307541646695
0.6889943008510468,0.8066435603666458
0.3077554459072763,0.9959760826382427
0.2816438203369035,0.9976235081559447
0.7083071786483869,0.787179867242373
0.15082984002960714,0.9999594375920781
0.12322807364890391,0.9999901915724748
0.36027206416224034,0.9901497060458758
0.4297489560018565,0.9749759009376165
0.2734338281467278,0.9980131766624964
0.2074297919758813,0.999652925963713
0.18263752302866076,0.9998505255230361
0.8582635007339189,0.6184765305697133
0.2715128121692557,0.9980966463554763
0.5138425698565388,0.9409608447033618
0.6671099522142071,0.8277570913911279
0.29884643695738133,0.9966145221123719
0.268337213678801,0.9982285560383839
0.48968854561115704,0.9527128652258687
0.3020244261763262,0.9963964972205448
0.1283498629291623,0.9999869033276805
0.7117710968352778,0.7836124785250951
0.3959537903005681,0.9836108197152315
0.2568392705304261,0.9986470886202637
0.1083323810734371,0.9999961063305662
0.17998790234967432,0.9998644895106299
0.35235509184107344,0.991288871681194
0.2275106335489957,0.9993693640620188
0.4951192195076133,0.9502152127729404
0.7795401307942477,0.7099472690688902
0.1857657414400218,0.99983253701689
0.3487873166106185,0.9917688176981518
0.2843841116812455,0.9974809475383735
0.3314960511166324,0.99382021285617
0.10189118283866372,0.9999975027410184
0.3515053364598918,0.9914050285869074
0.12463320242270881,0.9999893678187602
0.47982174536470734,0.9570394207128609
1.2321970992240527,0.2368750922643487
0.15265141705572674,0.9999559255071551
0.33443861886385545,0.993501846700721
0.6703917745485691,0.8246584079409903
0.5447969987996845,0.9234384418408316
0.5399252391112355,0.9263812287573903
0.16510441954752073,0.9999244743326393
0.4166118899735396,0.978640408092501
0.586291669588869,0.8955840163081381
0.2234328493593697,0.9994383647298852
0.228028504183355,0.9993601331708502
0.19805759349569096,0.9997437674887723
0.19708100568841327,0.9997519903324725
0.17437750998156365,0.9998905340692247
0.12236506687317415,0.9999906703371529
0.3160412720475111,0.9953027374512953
0.27551634187369384,0.9979194687232746
0.45338772440066155,0.9673212167195566
0.16114763158334283,0.9999360176433317
0.25138986054840273,0.9988158282255365
0.7180580739033832,0.7770814852799037
0.07806801093659085,0.9999996479925312
1.184694573280442,0.2742825590627407
0.6189230601608672,0.8702580477842802
0.21809589545241917,0.9995193314228734
0.3400905992889641,0.9928557742743511
0.24076780509827017,0.9990965155556928
0.14409908532463114,0.9999704617331167
0.4244807480896381,0.9764943117371737
0.14772141322237037,0.9999648917584513
0.2627024140481704,0.9984448017015461
0.15702692276278968,0.9999464425950451
0.6996441355139892,0.7960018821628195
0.3343758789436012,0.9935087613762467
0.32077325409867247,0.9948813614155836
0.27062294021545813,0.9981343646904617
0.12441285955902576,0.9999895007155304
0.15491381174252003,0.9999512143009294
0.07488179679299142,0.9999997419266098
0.18898602861561306,0.9998121988077598
0.16676654210548972,0.9999191360408213
0.16330105272147777,0.9999299325371455
0.3515450547262704,0.9913996251944321
0.7210083732662591,0.7739923123227386
0.27983421081048715,0.9977141366000329
0.4863024551941639,0.9542282357866348
0.45763958207363586,0.9657931628692576
1.2229651129334498,0.24384327158979952
0.8117794357070226,0.6729607392053633
0.11028406852334491,0.9999955709101376
0.1221957283730395,0.9999907619297609
0.7835541935197718,0.7053944428527857
0.3393611297838861,0.9929417673077455
0.4045387801814765,0.9816586438347166
0.35771238292890617,0.9905294293046913
0.7063865556314871,0.7891481603782804
0.12560506128939553,0.9999887646257251
0.31663195145169826,0.9952516404955665
0.5722267897289159,0.9055811887041545
0.6249151799331614,0.8652935688969026
0.27173949108129314,0.9980869430949915
0.5081997331971956,0.9438556514195401
0.6376395045846592,0.8544408465216902
0.22596951422553363,0.9993962013035784
0.34036520671338727,0.992823199027204
0.4416174174249725,0.9713079570746836
0.41045302468988215,0.9802208229550543
0.4679879362163662,0.9618745410205589
0.39145045512167215,0.9845728466268926
0.6957911386953378,0.7998784158602578
0.4494744954938984,0.9686860396406175
0.16532246942503076,0.9999237911331664
0.4973368045378186,0.9491713526543158
0.21525890754822374,0.999558357369287
0.20238503840354732,0.9997046041856232
0.1767912801309796,0.9998798884022104
0.25306572397043303,0.9987658270112215
0.342450797527864,0.9925721377365873
0.3937971556355229,0.9840767625901938
0.4837000305412983,0.9553711272210196
0.3698236471572995,0.9886326982831403
0.6242637070651661,0.8658379048001634
0.2515802576247155,0.9988102300642141
1.0373213041668652,0.4140515391797968
0.4354575186963713,0.9732549547971597
0.40170799889468856,0.9823197665581946
0.41724451444198796,0.978473181176856
0.23916787421466013,0.9991337251208643
0.2293111951878825,0.9993368004189903
0.2967908332170136,0.9967500134454754
0.27185139147227166,0.9980821387442539
0.5429930044259812,0.9245362142531655
0.41728196899224584,0.9784632516662513
0.25432071471928647,0.998727295683966
0.5563059100018843,0.9162118073497962
0.1670161588344571,0.99991830800384
0.6697429731299592,0.825272945083654
0.9629512688861229,0.4960898473338553
0.3387117888963009,0.9930176569697672
0.5261263840033619,0.9343408798772153
0.8579272281532013,0.618873242002032
0.39919159587398517,0.9828930035078476
0.5860784014424583,0.8957398056236467
0.3679143600839378,0.988948832588131
0.09315732086342292,0.9999987017558477
0.26460431532750905,0.9983742868009449
0.2148181202400165,0.9995641833939983
0.11061666194226918,0.999995473728591
0.5223158733871769,0.936441249020431
1.047034388478091,0.4038250079147543
0.6911122286568366,0.8045456751259991
0.3795660522218223,0.9869152150842798
0.46425876044433345,0.9633195716209305
0.6567524574001302,0.8373732964132381
0.1367626042032742,0.9999795071528841
0.2913962584395159,0.9970856572796873
0.36193368566679546,0.9898972445832798
0.32077235994531395,0.9948814436685055
0.5770524783672627,0.9022147606424751
0.32580869614542873,0.9944019310627861
0.1259158588381092,0.9999885657532005
0.3161209602600101,0.9952958686503849
0.4913905431968669,0.9519390289470806
0.2680260887966114,0.9982410816841082
0.33788321724236065,0.9931135995004388
0.20572741599963837,0.9996711272323109
0.5758619764034366,0.9030514608176259
0.188826297941328,0.9998132531964993
0.6481399933884411,0.8451752238966184
0.6447596326165049,0.8481880137530101
0.6123799823441949,0.8755697761411229
0.4022168904316493,0.9822021921431736
0.292754152091092,0.9970038315627792
0.3235932363952252,0.9946168963062201
0.4421748981278033,0.9711270777434995
0.21820175843361217,0.9995178228968828
0.5263299927700791,0.9342274621384954
0.3689781404140016,0.9887735043137122
0.3308386713351456,0.9938896939329669
0.21221550568917552,0.9995973266224666
0.549386354411224,0.9206029464231248
0.5748581664044119,0.903753799084758
0.34207527770807244,0.99261782210492
0.3609894224022766,0.9900412929699933
0.10019840363627176,0.9999977892665058
0.5027887399940548,0.9465456141622097
0.594145606343746,0.8897575910985681
0.8836469495512869,0.5885096638119125
1.1603326318543596,0.294960738618037
0.1677223605197608,0.9999159272502086
0.2458254165199083,0.9989704046677347
0.44176684885480794,0.9712595493828221
1.3946608967735388,0.13712705139004433
0.3856254268064996,0.985755895074929
0.2362843017420841,0.9991976842542379
0.10234106173486714,0.9999974214992747
0.5540792916759992,0.9176400146887488
0.13855116438273493,0.9999775512462693
0.39874219211494305,0.9829939580843081
0.7862396695093469,0.7023393124992652
0.18506408050230796,0.9998367189633441
0.4089634236760665,0.9805902487232822
0.2154134519338553,0.9995562998277134
1.0980635045544067,0.3523075405988303
0.3889738124521374,0.9850841981893962
0.2699624866629466,0.9981619765416195
0.2523525798181238,0.9987873055416454
0.12935499528919403,0.9999861598941155
0.17494548238944338,0.9998881020375785
0.7350283987524258,0.7591098531202688
0.3027338020654478,0.9963463839170091
0.5021021772300619,0.9468809353126698
1.2698776640284428,0.2099329982726489
0.28287732621564043,0.9975601389525534
0.49395046799540593,0.9507597650264453
0.6176153632329416,0.8713288160291652
0.23711993331612113,0.9991795527239655
0.06988531485405287,0.9999998460226822
0.200382095991668,0.9997232963073753
1.1987090032481396,0.2628452718134747
0.12151233931938207,0.9999911239053585
0.11483076613515954,0.9999940773138181
0.24865544786775257,0.9988939407589548
0.5294389265631451,0.9324806881184241
0.6444557821691962,0.8484574406947665
0.5292982531257067,0.9325603340194406
0.946108555496852,0.5154193089898447
0.8268837834417945,0.6553630385436136
0.5041376321793097,0.9458828852516151
0.24525721441226778,0.9989852353967877
0.6123905862729807,0.8755612609019836
0.23472321003920485,0.9992306954295462
0.3220907218244092,0.9947590688379548
0.3204973355175499,0.9949066952941805
0.7074430091841153,0.788066348928675
0.31785293317749747,0.9951446724352561
0.6987086205939066,0.7969458270486988
1.2470835651744994,0.22594443297831554
0.17662610656246164,0.9998806430838946
0.6013275329274292,0.8842787719174497
0.1813854461794155,0.9998572647316237
0.18684054768211705,0.9998259607791622
0.12179462349466454,0.9999909758628044
0.17864424958958675,0.9998711490310195
0.8008255869613027,0.6856272412486104
0.447818892610822,0.9692515910074468
0.33075762702100436,0.993898218690484
0.26359543672369445,0.9984119995951334
0.22926477541859636,0.9993376565872919
0.07854613978563706,0.9999996316416552
